place_id,name,address,city,province,postal_code,phone,website,category,capacity_min,capacity_max,coordinator_name,coordinator_email,coordinator_phone,venue_type,catering,accommodations,indoor_outdoor,rating,review_count,google_closed,has_weddings_page,weddings_page_url,has_packages,packages,has_pricing,has_testimonials,booking_platform,instagram_handle,wedding_readiness_score,score_reasoning,description,source,scraped_at,enriched_at
ChIJmbE3TqZf04kRLadV2M6kZOk,Riverbend Inn & Vineyard,"16104 Niagara River Pkwy, Niagara-on-the-Lake, ON L0S 1J0, Canada",Niagara-on-the-Lake,ON,L0S 1J0,(905) 468-2270,http://www.riverbendinn.ca/,Wedding Venue,,,,,,hotel,unknown,yes,unknown,4.3,571,no,no,,no,,no,no,,,75,"Georgian mansion inn with 21 rooms, gourmet restaurant, 17 acres of vineyards and manicured gardens in Niagara wine country is a classic wedding venue type despite limited wedding-specific content on this homepage.","Georgian mansion set on 17 vineyard acres in Niagara-on-the-Lake. Featuring 21 guest rooms, gourmet dining, and manicured gardens ideal for romantic celebrations.",google_places,2026-05-17T23:05:04.385218,2026-05-18T00:57:54.294736+00:00
ChIJRY7aMIzS1IkRjXW538RdGhg,Graydon Hall Manor,"185 Graydon Hall Dr, North York, ON M3A 3B1, Canada",Toronto,ON,M3A 3B1,(416) 449-5432,http://www.graydonhall.com/,Wedding Venue,,,,,,estate,in-house only,unknown,both,4.5,558,no,yes,https://www.graydonhall.com/gallery/weddings/,no,,no,no,,,92,"Premier estate wedding venue with dedicated weddings page, mentions highly personalized service including custom menus, couture cocktails, tailored floor plans, linens, floral, and lighting design.","Graydon Hall Manor is an elegant Toronto estate offering personalized wedding service with custom menus, tailored décor, and attentive staff dedicated to every detail.",google_places,2026-05-17T23:26:04.250675+00:00,2026-05-18T01:36:42.742899+00:00
ChIJf0s2p5nBKk0REgO-TVF1-yQ,"Rawley Resort, Spa & Marina","2900 Kellys Rd, Severn, ON L0K 1S0, Canada",Orillia,ON,L0K 1S0,(705) 538-2272,https://www.rawleyresort.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=1432219454061452075,Wedding Venue,,,,,,resort,unknown,yes,unknown,4.5,555,no,yes,https://www.rawleyresort.com/weddings,no,,no,no,,,75,"Resort with dedicated weddings page and onsite accommodations, though specific wedding details like capacity, packages, and coordinator contact are not visible on this page.","Waterfront resort, spa and marina offering wedding celebrations with onsite accommodations. Scenic lakeside setting perfect for couples seeking a resort wedding experience.",google_places,2026-05-17T23:42:02.778718+00:00,2026-05-18T02:23:04.209603+00:00
ChIJ40E9ZbElK4gRzOwqGQ5PG3c,La Primavera Event Space,"77 Woodstream Blvd, Woodbridge, ON L4L 7Y6, Canada",Vaughan,ON,L4L 7Y6,(905) 265-8100,https://www.laprimavera.ca/,Wedding Venue,,,,,,banquet hall,unknown,unknown,indoor,4.5,554,no,yes,https://www.laprimavera.ca,no,,no,no,,,85,"Dedicated event space explicitly marketing itself as a wedding venue with luxury positioning in meta descriptions, though specific details like capacity and packages are not visible in this page code.",La Primavera Event Space is a luxury wedding venue in Vaughan exceeding standards of excellence. Perfect for weddings and special events with upscale accommodations.,google_places,2026-05-17T23:29:20.549970+00:00,2026-05-18T01:52:29.113806+00:00
ChIJDywW4KwH1UwRo4m0auhAK90,Bonnie View Inn,"2713 Kashagawigamog Lake Rd, Haliburton, ON K0M 1S0, Canada",Haliburton,ON,K0M 1S0,(705) 457-2350,http://www.bonnieviewinn.com/,Wedding Venue,,,,,,hotel,unknown,yes,unknown,4.6,549,no,yes,http://www.bonnieviewinn.com/events/weddings,no,,no,no,,,75,"Inn/hotel property with a dedicated weddings page URL path showing weddings are clearly part of their business model, though specific details are not visible in the HTML code provided.",Bonnie View Inn offers a charming hotel setting for intimate weddings and celebrations. This welcoming inn provides accommodations for your guests along with event space.,google_places,2026-05-18T00:14:05.350812+00:00,2026-05-18T03:46:48.695420+00:00
ChIJCS0J9HYuK4gR58B4D90JVmM,The Avenue Banquet Hall,"1600 Steeles Ave W, Vaughan, ON L4K 4M2, Canada",Vaughan,ON,L4K 4M2,(905) 669-0777,https://theavenuebanquethall.com/,Wedding Venue,,,,,,banquet hall,unknown,unknown,indoor,4.5,548,no,yes,https://theavenuebanquethall.com/weddings,no,,no,no,,,75,Dedicated weddings page exists at a venue literally named 'Banquet Hall' which clearly indicates weddings are a core part of their business model.,The Avenue Banquet Hall offers an elegant indoor setting for wedding celebrations. Their dedicated focus on events makes them a reliable choice for couples.,google_places,2026-05-17T23:29:21.121299+00:00,2026-05-18T01:52:38.020207+00:00
ChIJLWTguGGkLIgR9Ai6OnwmQ5g,"Puddicombe Farms, Winery & Cider","1468 Hwy 8, Stoney Creek, ON L8E 5K9, Canada",Hamilton,ON,L8E 5K9,(905) 643-1015,http://www.puddicombefarms.com/,Wedding Venue,,,,,,farm,unknown,unknown,unknown,3.6,541,no,yes,http://www.puddicombefarms.com/events/weddings,no,,no,no,,,75,"Farm, winery and cider venue with a dedicated weddings page URL clearly indicating weddings are an active part of their business model.",Puddicombe Farms offers a charming rustic farm and winery setting for your wedding celebration. A unique countryside venue combining agriculture and wine.,google_places,2026-05-17T23:20:56.035158+00:00,2026-05-18T01:22:29.414673+00:00
ChIJL5GnmnZf04kR6l_MBDyFQ70,Shaw Club Hotel,"92 Picton St, Niagara-on-the-Lake, ON L0S 1J0, Canada",Niagara-on-the-Lake,ON,L0S 1J0,(905) 468-5711,https://www.niagarasfinest.com/shaw-club/?utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business,Wedding Venue,,,,,,hotel,unknown,yes,unknown,4.5,538,no,yes,https://www.niagarasfinest.com/shaw-club/?utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business/weddings,no,,no,no,,,75,"Hotel property with dedicated weddings URL path suggesting active wedding business, though page content is not fully rendered in provided HTML.",Shaw Club Hotel offers an elegant Niagara setting for your wedding celebration. This established hotel venue provides accommodations for guests and professional event services.,import:ontario_heritage_venues,2026-05-18T11:29:52.862044+00:00,2026-05-18T12:05:05.210029+00:00
ChIJr5Q6v9Uy1YkR9UtL6DdjRPI,Pheasant Run Golf Club,"18033 Warden Ave., Sharon, ON L0G 1V0, Canada",East Gwillimbury,ON,L0G 1V0,(905) 898-3917,https://pheasantrungolf.com/,Wedding Venue,,,,,,golf club,unknown,unknown,unknown,4.5,535,no,yes,https://pheasantrungolf.com/weddings-events/weddings-at-pheasant-run/,no,,no,no,,,72,"Golf club with dedicated weddings page emphasizing nature as backdrop, though lacking detailed package information or coordinator contact details on this page view.",Pheasant Run Golf Club offers a stunning natural setting for your wedding celebration. Let the beauty of the golf course landscape create an unforgettable backdrop.,google_places,2026-05-18T10:25:04.727641+00:00,2026-05-18T11:15:15.236485+00:00
ChIJJ9UVmY58K4gRDmMATe_y-2k,Carlisle Golf Club,"523 Carlisle Rd, Carlisle, ON L0R 1H0, Canada",Hamilton,ON,L0R 1H0,(800) 661-4343,http://www.kaneffgolf.com/,Wedding Venue,,,,,,golf club,unknown,unknown,unknown,4.1,532,no,yes,https://kaneffgolf.com/weddings/,no,,no,no,,,75,"Golf club with dedicated weddings page and clear wedding marketing presence, though specific details like capacity and packages are not visible in the extracted content.",Carlisle Golf Club offers beautiful wedding venues in Southern Ontario with scenic golf course settings. Part of the Kaneff Golf family of venues.,google_places,2026-05-18T10:17:29.719964+00:00,2026-05-18T11:04:09.589192+00:00
ChIJPzk1ORbhzUwRgfjc3hxJZ7M,Orchard View Wedding & Event Centre,"6346 Deermeadow Dr, Greely, ON K4P 1M9, Canada",Ottawa,ON,K4P 1M9,(613) 821-2675,http://www.orchardview.ca/,Wedding Venue,,,,,,banquet hall,unknown,unknown,both,4.7,528,no,yes,http://www.orchardview.ca/,no,,no,no,,,95,"This is explicitly a wedding and event centre with 'Wedding' in its business name, heavily SEO-optimized for Ottawa wedding venue searches, and markets itself as Ottawa's top venue for weddings.",Orchard View Wedding & Event Centre is Ottawa's premier destination for weddings and special events. Stunning spaces with both outdoor and indoor options create unforgettable moments.,google_places,2026-05-18T00:00:17.279053+00:00,2026-05-18T03:10:45.099722+00:00
ChIJuxUM1BmULIgREBtElWFnMQ8,Southbrook Golf Club,"4349 Hamilton Regional Rd 56, Binbrook, ON L0R 1C0, Canada",Hamilton,ON,L0R 1C0,(905) 692-3592,http://southbrookgolf.ca/,Wedding Venue,,,,,,golf club,unknown,unknown,unknown,4.2,527,no,yes,http://southbrookgolf.ca/weddings,no,,no,no,,,72,"Golf club with dedicated weddings page URL shows clear wedding business intent, though page content details are not fully rendered in the provided HTML.",Southbrook Golf Club offers a scenic setting for wedding celebrations. This established golf club venue provides event spaces for couples seeking elegance.,google_places,2026-05-18T10:21:01.953548+00:00,2026-05-18T11:05:39.960130+00:00
ChIJG-GzN4nlzUwRpMxzYuFx9bQ,Strathmere Country Estate,"1980 Phelan Rd W Reception Office, Ottawa, ON K0A 2T0, Canada",Ottawa,ON,K0A 2T0,(613) 489-2409,https://www.strathmere.com/?utm_campaign=gmb,Wedding Venue,,,,,,estate,unknown,yes,both,4.5,526,no,yes,https://www.strathmere.com/?utm_campaign=gmb/weddings,unknown,,no,unknown,,,92,"Premier country estate with weddings prominently featured in title/meta, 200 pastoral acres, historic barn from 1860s, on-site lodgings, and rich heritage since 1825.","Historic 200-acre country estate near Ottawa featuring a restored 1860s barn, cozy lodgings, and pastoral grounds. Farm-fresh dining and timeless elegance.",google_places,2026-05-18T00:00:14.127556+00:00,2026-05-18T03:10:20.650787+00:00
ChIJ3YeM4-3SOogRoM3eyYujYH0,Urban Field House,"1203 Faith Dr, Emeryville, ON N0R 1C0, Canada",Emeryville,ON,N0R 1C0,(519) 819-7234,http://www.urbanfieldhouse.com/,Wedding Venue,,,,,,other,unknown,unknown,indoor,4.7,523,no,yes,http://www.urbanfieldhouse.com/events/weddings,no,,no,no,,,75,"Has a dedicated weddings page within their events section, indicating they actively market to wedding clients, though specific details are not visible in the page metadata.",Urban Field House offers a distinctive event space for weddings. Their dedicated weddings page shows they welcome couples seeking a unique urban venue for their celebration.,google_places,2026-05-17T23:53:02.155202+00:00,2026-05-18T02:49:01.550857+00:00
ChIJL3FaHQQ4K4gRIaaVAir-dlA,Crystal Grand Banquet Hall,"2110 Dundas St E #4, Mississauga, ON L4X 1L9, Canada",Mississauga,ON,L4X 1L9,(905) 277-2800,https://www.crystalgrand.ca/,Wedding Venue,,,,,,banquet hall,unknown,unknown,indoor,4.6,522,no,yes,https://crystalgrand.ca/wedding-banquet-halls-mississauga/,no,,no,no,,,85,"Dedicated wedding banquet hall with SEO-optimized weddings page, clear wedding focus in branding and meta descriptions, and professional venue positioning in Mississauga market.",Crystal Grand Banquet Hall offers elegant wedding venues in Mississauga designed for memorable celebrations. A professional banquet facility focused on weddings.,google_places,2026-05-17T23:26:48.072321+00:00,2026-05-18T01:41:21.494934+00:00
ChIJ-W8twTTE1YkRRC-Atamxw3k,The Mill Restaurant & Golf Course,"990 Ontario St, Cobourg, ON K9A 5M1, Canada",Cobourg,ON,K9A 5M1,(905) 377-8177,http://www.themillincobourg.com/,Wedding Venue,,,,,,golf club,unknown,unknown,unknown,4.4,521,no,yes,https://www.themillincobourg.com/weddings,no,,no,no,,,75,"Golf club with dedicated weddings page in navigation demonstrates clear wedding business intent, though specific details are not rendered in the HTML provided.",The Mill Restaurant & Golf Course offers a scenic golf club setting for weddings in Cobourg. Couples can enjoy picturesque grounds and restaurant facilities.,google_places,2026-05-18T00:03:19.250950+00:00,2026-05-18T03:24:10.778943+00:00
ChIJ24xZD6vyLogRgovltCH0440,Marconi Club Of London,"120 Clarke Rd, London, ON N5W 5E1, Canada",London,ON,N5W 5E1,(519) 455-7950,http://www.londonmarconiclub.com/,Wedding Venue,,,,,,banquet hall,unknown,unknown,indoor,4.2,517,no,yes,https://londonmarconiclub.com/services/weddings/,no,,no,no,,,75,"Dedicated weddings page with four elegant halls mentioned, clear wedding focus with SEO optimization and structured navigation, though specific details like capacity and packages are not visible in this HTML section.","The Marconi Club offers four elegant halls with over 100 years of community service. Experience unwavering hospitality for your special day in London, Ontario.",google_places,2026-05-17T23:52:27.805083+00:00,2026-05-18T02:46:57.719846+00:00
ChIJCQbs2wYEL4gRjkXxc4mZhGc,Caradoc Sands Golf,"24500 Saxton Rd, Strathroy, ON N7G 3H4, Canada",Strathroy,ON,N7G 3H4,(519) 246-4653,http://caradocsands.ca/,Wedding Venue,,,,,,golf club,unknown,unknown,unknown,4.3,514,no,yes,https://caradocsands.ca/weddings/,no,,no,no,,,75,Golf club with dedicated weddings page and strong meta description positioning itself as a 'premiere wedding venue choice' emphasizing style and affordability.,Southwestern Ontario's hidden gem golf club offering couples a premiere wedding venue that combines elegant style with affordability in a scenic Strathroy setting.,google_places,2026-05-18T10:23:16.708742+00:00,2026-05-18T11:13:54.100517+00:00
ChIJH1uoeQQoK4gRnFTBlzoRWHI,The Kingbridge Centre,"12750 Jane St, King City, ON L7B 1A3, Canada",King City,ON,L7B 1A3,(905) 833-3086,http://kingbridgecentre.com/,Wedding Venue,,,,,,resort,unknown,unknown,unknown,4.6,512,no,yes,https://kingbridgecentre.com/weddings/,no,,no,no,,,72,"Dedicated weddings page with SEO-optimized description positioning as wedding venue north of Toronto, but lacks detailed information on packages, capacity, or coordinator contacts.",Stunning wedding venue north of Toronto serving couples across the GTA and Ontario. Large conference and event centre with wedding facilities.,google_places,2026-05-17T23:37:02.278696+00:00,2026-05-18T02:10:40.366192+00:00
ChIJDSZ1prK5LogRcI6_GnYtewM,St. Marys Golf & Country Club,"769 Queen St E, St. Marys, ON N4X 1G2, Canada",Saint Marys,ON,N4X 1G2,(519) 284-3704,http://stmarysgolf.com/,Wedding Venue,,,,,,golf club,in-house only,yes,both,4.6,504,no,yes,https://www.stmaryswedding.ca,yes,All-inclusive wedding services with planning and coordination,no,no,,,95,"Premier dedicated wedding venue with separate wedding brand, full-service all-inclusive packages, onsite accommodations, and comprehensive wedding-focused marketing.","St. Marys Weddings is a premier full-service venue offering all-inclusive wedding packages with timeless ceremony and reception spaces, premium catering, and luxurious onsite accommodations in Southwestern Ontario.",google_places,2026-05-18T10:23:12.036810+00:00,2026-05-18T11:12:33.616363+00:00
ChIJkfv5KrUsK4gRMxNCoOoNqdU,Bayview Golf and Country Club,"25 Fairway Heights Dr, Thornhill, ON L3T 3X1, Canada",Markham,ON,L3T 3X1,(905) 889-4833,http://www.bayviewclub.com/,Wedding Venue,,,,,,golf club,unknown,unknown,unknown,4.5,503,no,unknown,,no,,no,no,,,75,"Golf and country club strongly suggests wedding and event hosting capability, though homepage content is incomplete in this extract.",Bayview Golf and Country Club in Thornhill offers an elegant setting for celebrations. This established country club provides a refined atmosphere for your special day.,google_places,2026-05-18T10:09:13.821946+00:00,2026-05-18T10:41:37.244189+00:00
ChIJHzSpHV-xLYgRaMlLb5T5DJk,Long Point Eco-Adventures,"1730 Front Rd, Turkey Point, ON N0E 1P0, Canada",Turkey Point,ON,N0E 1P0,(877) 743-8687,http://www.lpfun.ca/,Wedding Venue,,,,,,other,unknown,unknown,both,4.5,503,no,yes,http://www.lpfun.ca/wedding,yes,"Explore packages mentioned, with unique add-ons like axe throwing",no,no,,,72,"Dedicated wedding page with clear marketing focus, mentions packages and unique wedding touches like axe throwing, though specific details are limited in the code provided.",Long Point Eco-Adventures offers unforgettable outdoor weddings with unique touches like axe throwing. Book a tour to explore customizable packages for your big day.,import:ontario_heritage_venues,2026-05-18T11:31:49.701747+00:00,2026-05-18T12:12:48.718194+00:00
ChIJmeJf10TfzUwR52ARg4bmyiE,Stanley's Olde Maple Lane Farm,"2452 York's Corners Rd, Edwards, ON K0A 1V0, Canada",Edwards,ON,K0A 1V0,(613) 821-2751,http://www.stanleysfarm.com/,Wedding Venue,,,,,,farm,unknown,unknown,both,4.3,503,no,yes,https://stanleysfarm.com/weddings-at-stanleys/,no,,no,no,,@stanleysoldemaplelanefarm,85,Dedicated weddings page on a 200-year-old maple syrup farm that explicitly markets itself as a premier wedding and event venue with indoor and outdoor spaces.,A historic 200-year-old maple syrup farm in Eastern Ontario offering premier wedding experiences. Blend rustic farm charm with heritage hospitality.,google_places,2026-05-18T00:01:04.695750+00:00,2026-05-18T03:14:13.842541+00:00
ChIJDw7IHWu41EwRlDLMWDYyQCE,The Burleigh Falls Inn,"4791 ON-28, Lakefield, ON K0L 2H0, Canada",Lakefield,ON,K0L 2H0,(705) 654-3441,http://www.burleighfallsinn.com/,Wedding Venue,,,,,,resort,unknown,yes,unknown,4.3,501,no,yes,,no,,no,no,,@BurleighFallsIn,78,"Inn with accommodations, waterfront setting, and explicit wedding mention in meta description ('Marrying or adventuring? Come do it @thefalls!') indicates active wedding business.",Waterfront Kawartha Lakes inn offering cozy accommodations and scenic charm. Perfect for intimate weddings with natural beauty and convenient lodging.,google_places,2026-05-18T00:04:22.569915+00:00,2026-05-18T03:27:55.656107+00:00
ChIJj3WiVCVf04kRVoEGrzetBlw,Stratus Vineyards,"2059 Niagara Stone Rd, Niagara-on-the-Lake, ON L0S 1J0, Canada",Niagara-on-the-Lake,ON,L0S 1J0,(905) 468-1806,http://www.stratuswines.com/,Wedding Venue,,,,,,winery,unknown,unknown,unknown,4.6,501,no,no,,no,,no,no,,,70,Premium winery in Niagara region where weddings are standard offering; lacks visible wedding content on homepage but wineries of this caliber typically host weddings.,Stratus Vineyards is a distinguished Niagara winery offering an elegant wine country setting. Contact them directly to inquire about wedding availability.,google_places,2026-05-17T23:05:00.639126,2026-05-18T00:56:29.686129+00:00
ChIJt7UDkif-KogR2LN46TWx7IQ,Adamo Estate Winery,"793366 3rd Line EHS, Mono, ON L9W 5X7, Canada",Mono,ON,L9W 5X7,(519) 942-3969,http://adamoestate.com/,Wedding Venue,,,,,,winery,unknown,unknown,unknown,4.3,499,no,no,,no,,no,no,,,72,Estate winery with clear venue infrastructure and professional branding; wineries in this region typically host weddings even though specific wedding details are not visible on this homepage.,Adamo Estate Winery offers a refined wine country setting for your celebration. Fine wines and elegant estate grounds create an authentic vineyard experience.,google_places,2026-05-17T23:23:04.614652+00:00,2026-05-18T01:30:42.261685+00:00
ChIJoy8qgmU01okRsB84_e-SQVA,TerraCello Winery,"2436 Prince Edward County Rd 1, Bloomfield, ON K0K 1G0, Canada",Bloomfield,ON,K0K 1G0,(613) 243-2523,http://terracellowinery.com/,Wedding Venue,,,,,,winery,unknown,unknown,unknown,4.5,497,no,yes,http://terracellowinery.com/wedding,no,,no,no,,,72,"Winery with dedicated wedding page URL shows clear wedding business intent, though page content lacks specific details about coordinator, capacity, or packages.",TerraCello Winery offers a picturesque vineyard setting for your special day. This charming winery provides an elegant backdrop for couples seeking a wine country wedding.,google_places,2026-05-18T00:09:38.252218+00:00,2026-05-18T03:37:24.450263+00:00
ChIJuXfyRD_gOogRRwL87OX2bXY,Oxley Estate Winery,"533 County 50 Rd East, Harrow, ON N0R 1G0, Canada",Essex,ON,N0R 1G0,(519) 738-3264,http://www.oxleyestatewinery.com/,Wedding Venue,,,,,,winery,unknown,unknown,unknown,4.6,497,no,no,,no,,no,no,,,70,Estate winery with restaurant and clear event infrastructure but no visible wedding-specific content on homepage; typical of wineries that host weddings without prominent marketing.,Elegant estate winery featuring vineyard views and an onsite restaurant. A picturesque Niagara setting ideal for intimate celebrations and special occasions.,google_places,2026-05-17T23:54:18.257982+00:00,2026-05-18T02:58:29.307048+00:00
ChIJh40pCs0gK4gR_k9JsTYPX10,Nobleton Lakes Golf Club,"125 Nobleton Lakes Dr, Nobleton, ON L0G 1N0, Canada",Nobleton,ON,L0G 1N0,(905) 859-4070,http://www.nobletonlakesgolf.com/,Wedding Venue,,,,,,golf club,unknown,unknown,both,4.5,495,no,yes,https://www.nobletonlakesgolf.com/weddings/,no,,no,no,,,72,"Golf club with dedicated weddings page and ceremony image in metadata, clearly hosts weddings though specific details like capacity and packages are not visible in the HTML provided.",Nobleton Lakes Golf Club offers wedding ceremonies and receptions with scenic golf course views. Contact their events team at (905) 859-4070 to plan your day.,google_places,2026-05-18T10:26:54.565223+00:00,2026-05-18T11:18:10.549510+00:00
ChIJK2DdoCd6KogRlrEF1Y2OGc8,Cranberry Golf Course,"27B Harbour St W, Collingwood, ON L9Y 4T9, Canada",Collingwood,ON,L9Y 4T9,(705) 444-2699,https://www.golfcranberry.com/,Wedding Venue,,,,,,golf club,unknown,unknown,unknown,3.9,495,no,yes,https://www.golfcranberry.com/events/weddings,no,,no,no,,,72,"Golf club with dedicated weddings page URL confirms they actively market weddings, though page content is not fully loaded in the HTML provided.",Cranberry Golf Course offers wedding celebrations in a scenic golf course setting. Contact their events team to plan your special day with picturesque views.,import:ontario_golf_venues,2026-05-18T11:27:23.344479+00:00,2026-05-18T11:53:01.783152+00:00
ChIJUUIc5hC-K4gRJY8OjBTohTU,Breadalbane Inn,"487 St Andrew St W, Fergus, ON N1M 1P2, Canada",Fergus,ON,N1M 1P2,(519) 843-4770,http://www.breadalbaneinn.com/,Wedding Venue,,,,,,hotel,unknown,yes,unknown,4.4,492,no,yes,http://www.breadalbaneinn.com/weddings,no,,no,no,,,72,"Inn with dedicated weddings page URL demonstrates clear wedding business focus, though page content details are not visible in provided HTML.",The Breadalbane Inn offers wedding celebrations with accommodation onsite. This charming inn provides an intimate setting for couples seeking a cozy venue.,google_places,2026-05-17T23:50:54.467466+00:00,2026-05-18T02:43:48.233436+00:00
ChIJN5BbID9Z04kRfndIbALt4CA,Bella Terra Vineyards,"925 Line 2 Rd, Niagara-on-the-Lake, ON L0S 1J0, Canada",Niagara-on-the-Lake,ON,L0S 1J0,(905) 468-0777,http://bellaterravineyards.ca/,Wedding Venue,,,,,,winery,unknown,unknown,unknown,4.7,488,no,unknown,,no,,no,no,,,72,"Family-owned Niagara winery that explicitly mentions 'book an event' in meta description, indicating active private events business typical of wine country wedding venues.","A family-owned Niagara vineyard estate with three generations of grape-growing tradition. Located near historic Niagara-on-the-Lake, offering tastings and private event bookings.",google_places,2026-05-17T23:04:46.231616,2026-05-18T00:54:58.644246+00:00
ChIJ5RVuREZBK4gRaZw_AbMaMcM,Palacio Event Centre,"3410 Semenyk Ct, Mississauga, ON L5C 4P8, Canada",Mississauga,ON,L5C 4P8,(905) 949-0555,https://palacioeventcentre.com/,Wedding Venue,,,,,,banquet hall,unknown,unknown,indoor,4.5,485,no,yes,https://palacioeventcentre.com/weddings,no,,no,no,,,75,"Dedicated weddings page accessible from main navigation with 'Events' menu item actively highlighted, and the venue is explicitly positioned as a luxury event centre and banquet hall for weddings.",Luxury banquet hall in Mississauga specializing in weddings and elegant celebrations. Modern event space designed for memorable occasions.,google_places,2026-05-17T23:22:52.997204+00:00,2026-05-18T01:29:41.584311+00:00
ChIJo24uzNtJ1okRQJ1tYkNe28E,Wander the Resort,"15841 Loyalist Pkwy, Bloomfield, ON K0K 1G0, Canada",Bloomfield,ON,K0K 1G0,(613) 902-6650,https://www.wandertheresort.com/,Wedding Venue,,,,,,resort,unknown,yes,unknown,4.5,480,no,no,,no,,no,no,,,75,"This is a resort property which typically hosts weddings, and the infrastructure exists for events, though specific wedding details are not visible on this homepage technical code.",Wander the Resort offers a destination setting for couples seeking a full-service resort experience. With on-site accommodations and event capabilities.,google_places,2026-05-18T00:09:28.519413+00:00,2026-05-18T03:37:09.315729+00:00
ChIJ5d3HRxcGzkwRME8iSAKq7eg,Saint Elias Banquet Centre,"750 Ridgewood Ave, Ottawa, ON K1V 6N1, Canada",Ottawa,ON,K1V 6N1,(613) 737-4997,http://www.steliascentre.com/,Wedding Venue,,,,,,banquet hall,unknown,unknown,indoor,4.5,478,no,yes,http://www.steliascentre.com/weddings.php,unknown,,no,no,,,92,"Premier wedding venue with 'Wedding Venue Ottawa' as primary title tag, dedicated weddings navigation item, and self-description as elegant event centre ideal for weddings.","St. Elias Centre is one of Ottawa's most elegant yet modern banquet halls, offering the ideal wedding venue to create the event of your dreams.",google_places,2026-05-18T00:00:24.030251+00:00,2026-05-18T03:12:08.687762+00:00
ChIJs67C2L5S04kR9XuotVs2YYQ,"Honsberger Estate Winery, Restaurant and Event Venue","4060 Jordan Rd, Jordan Station, ON L0R 1S0, Canada",Lincoln,ON,L0R 1S0,(905) 562-4339,http://www.honsbergerestate.com/,Wedding Venue,,,,,,winery,unknown,unknown,unknown,4.4,477,no,yes,https://www.honsbergerestate.com/weddings,no,,no,no,,,72,"Winery with dedicated weddings URL showing clear wedding business intent, though page content is not rendering to show full details.",Niagara winery offering estate wedding venue and event services with restaurant on-site. Contact for availability and wedding packages.,google_places,2026-05-17T23:13:20.417418+00:00,2026-05-18T01:02:59.215963+00:00
ChIJP0PRYv5dK4gRoCdOSX48aR8,Oakville Conference & Banquet Centre,"2515 Wyecroft Rd, Oakville, ON L6L 6P8, Canada",Oakville,ON,L6L 6P8,(289) 837-3913,http://www.oakvilleconference.com/,Wedding Venue,,,,,,banquet hall,unknown,unknown,indoor,4.4,472,no,yes,https://www.oakvilleconference.com/weddings,no,,no,no,,,72,"Has a dedicated weddings page and the venue name explicitly includes 'Banquet Centre,' indicating weddings are part of their core business despite limited details visible in the page code.",Oakville Conference & Banquet Centre offers elegant event spaces for weddings in Oakville. A dedicated banquet facility ready to host your special celebration.,google_places,2026-05-17T23:22:32.721110+00:00,2026-05-18T01:27:17.768657+00:00
ChIJ46UcLTQ_K4gRS1YG50YyuHs,Roma's Hospitality Centre,"5980 Shawson Dr, Mississauga, ON L4W 3Z6, Canada",Mississauga,ON,L4W 3Z6,(905) 670-7662,http://www.romashospitality.com/,Wedding Venue,,,,,,banquet hall,unknown,unknown,unknown,4.4,468,no,yes,https://www.romashospitality.com/weddings/,unknown,,no,unknown,,,75,"Dedicated weddings page exists at a banquet and event centre, indicating weddings are a core business line, though specific details are not visible in the metadata.",Roma's Hospitality Centre is a banquet and event centre dedicated to hosting weddings and special celebrations with professional service and attention to detail.,google_places,2026-05-18T10:12:37.940947+00:00,2026-05-18T10:52:44.182049+00:00
ChIJFQQAEQUAABARX3mlRc2lJEs,Design Exchange Events Venue,"234 Bay St., Toronto, ON M5K 1B2, Canada",Toronto,ON,M5K 1B2,(647) 933-2919,http://www.designexchangetoronto.com/,Wedding Venue,,,,,,other,unknown,unknown,indoor,4.3,463,no,yes,https://designexchangetoronto.com/weddings-social-events/,no,,no,no,,@eatertainment,75,"Has dedicated weddings page and clearly markets weddings and social events, operated by established events company Eatertainment, though specific details like capacity and packages are not visible in the page code.","Design Exchange offers an elegant downtown Toronto venue for weddings and social events. Operated by Eatertainment, this distinctive space provides a unique setting.",import:ontario_heritage_venues,2026-05-18T11:28:41.450429+00:00,2026-05-18T11:57:12.549009+00:00
ChIJcSYl_PUB0kwRGtmcEjTcrP4,Ottawa Golf Club - Irish Hills Golf & Country Club - Kanata Golf,"3248 Carp Rd, Carp, ON K0A 1L0, Canada",Ottawa,ON,K0A 1L0,(613) 839-4653,http://www.irishhillsgolf.com/,Wedding Venue,,,,,,golf club,unknown,unknown,unknown,4.1,460,no,yes,https://irishhillsgolf.com/wedding/,no,,no,no,,@irishhillsgolfottawa,72,"Golf club with dedicated weddings page featuring South-Asian, Middle Eastern, and Western wedding categories, clearly active in the wedding business despite missing detailed venue information.",Irish Hills Golf & Country Club celebrates love with specialized wedding services for diverse cultural celebrations. Elegant golf course setting in Ottawa's Kanata.,google_places,2026-05-18T10:11:32.350014+00:00,2026-05-18T10:50:45.227674+00:00
